CustomerID,City,Vehicle_Model,Subscription_Plan,Rate_Per_KM,Monthly_Fee,Account_Status
CUST-1707,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1708,Bengaluru,Tata Punch EV,Pay-Per-KM,3.96,,Suspended
CUST-1709,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1710,Delhi,MG Windsor EV,Pay-Per-KM,4.32,,Active
CUST-1711,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1712,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-1713,Bengaluru,Tata Punch EV,Pay-Per-KM,4.31,,Defaulted
CUST-1714,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-1715,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1716,Delhi,Tata Punch EV,Pay-Per-KM,2.97,,Defaulted
CUST-1717,Pune,MG Windsor EV,Pay-Per-KM,4.43,,Active
CUST-1718,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1719,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-1720,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-1721,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1722,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-1723,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-1724,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1725,Pune,MG Windsor EV,Pay-Per-KM,3.9,,Active
CUST-1726,Pune,MG Windsor EV,Pay-Per-KM,2.86,,Suspended
CUST-1727,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-1728,Delhi,MG Windsor EV,Pay-Per-KM,3.34,,Active
CUST-1729,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-1730,Delhi,MG Windsor EV,Pay-Per-KM,4.22,,Defaulted
CUST-1731,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1732,Pune,Maruti e Vitara,Pay-Per-KM,3.6,,Active
CUST-1733,Delhi,Maruti e Vitara,Pay-Per-KM,3.94,,Active
CUST-1734,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1735,Pune,Tata Punch EV,Pay-Per-KM,3.83,,Active
CUST-1736,Pune,Tata Punch EV,Pay-Per-KM,4.0,,Defaulted
CUST-1737,Pune,MG Windsor EV,Pay-Per-KM,4.33,,Active
CUST-1738,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-1739,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-1740,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.78,,Active
CUST-1741,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1742,Delhi,MG Windsor EV,Pay-Per-KM,2.7,,Active
CUST-1743,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-1744,Delhi,MG Windsor EV,Pay-Per-KM,3.35,,Suspended
CUST-1745,Bengaluru,Tata Punch EV,Pay-Per-KM,4.14,,Active
CUST-1746,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.78,,Defaulted
CUST-1747,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-1748,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-1749,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-1750,Pune,Maruti e Vitara,Pay-Per-KM,2.94,,Suspended
CUST-1751,Delhi,Tata Punch EV,Pay-Per-KM,3.1,,Suspended
CUST-1752,Delhi,Tata Punch EV,Pay-Per-KM,2.66,,Suspended
CUST-1753,Bengaluru,MG Windsor EV,Pay-Per-KM,3.21,,Active
CUST-1754,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.12,,Defaulted
CUST-1755,Delhi,Tata Punch EV,Pay-Per-KM,4.14,,Suspended
CUST-1756,Bengaluru,Tata Punch EV,Pay-Per-KM,3.02,,Active
CUST-1757,Bengaluru,MG Windsor EV,Pay-Per-KM,4.05,,Active
CUST-1758,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-1759,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1760,Delhi,Tata Punch EV,Pay-Per-KM,3.56,,Active
CUST-1761,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-1762,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1763,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1764,Bengaluru,Tata Punch EV,Pay-Per-KM,3.48,,Defaulted
CUST-1765,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-1766,Pune,MG Windsor EV,Pay-Per-KM,3.0,,Suspended
CUST-1767,Pune,MG Windsor EV,Pay-Per-KM,4.2,,Active
CUST-1768,Pune,Tata Punch EV,Pay-Per-KM,3.92,,Active
CUST-1769,Delhi,Maruti e Vitara,Pay-Per-KM,3.17,,Active
CUST-1770,Pune,MG Windsor EV,Pay-Per-KM,3.36,,Active
CUST-1771,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-1772,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-1773,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1774,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-1775,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1776,Bengaluru,MG Windsor EV,Pay-Per-KM,3.27,,Active
CUST-1777,Delhi,MG Windsor EV,Pay-Per-KM,4.11,,Defaulted
CUST-1778,Bengaluru,Tata Punch EV,Pay-Per-KM,2.96,,Suspended
CUST-1779,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.42,,Defaulted
CUST-1780,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-1781,Bengaluru,MG Windsor EV,Pay-Per-KM,3.91,,Active
CUST-1782,Delhi,Tata Punch EV,Pay-Per-KM,4.07,,Suspended
CUST-1783,Pune,MG Windsor EV,Pay-Per-KM,4.0,,Active
CUST-1784,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1785,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1786,Bengaluru,MG Windsor EV,Pay-Per-KM,3.97,,Active
CUST-1787,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-1788,Pune,MG Windsor EV,Pay-Per-KM,2.98,,Suspended
CUST-1789,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-1790,Pune,MG Windsor EV,Pay-Per-KM,4.37,,Suspended
CUST-1791,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-1792,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-1793,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1794,Bengaluru,MG Windsor EV,Pay-Per-KM,3.23,,Active
CUST-1795,Delhi,Maruti e Vitara,Pay-Per-KM,3.74,,Defaulted
CUST-1796,Pune,MG Windsor EV,Pay-Per-KM,2.63,,Active
CUST-1797,Delhi,Maruti e Vitara,Pay-Per-KM,4.18,,Defaulted
CUST-1798,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1799,Delhi,MG Windsor EV,Pay-Per-KM,3.52,,Suspended
CUST-1800,Delhi,Maruti e Vitara,Pay-Per-KM,3.23,,Defaulted
CUST-1801,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-1802,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-1803,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.73,,Suspended
CUST-1804,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.62,,Active
CUST-1805,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-1806,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1807,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-1808,Pune,MG Windsor EV,Pay-Per-KM,3.61,,Active
CUST-1809,Bengaluru,Tata Punch EV,Pay-Per-KM,4.15,,Suspended
CUST-1810,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1811,Pune,Maruti e Vitara,Pay-Per-KM,2.62,,Active
CUST-1812,Bengaluru,MG Windsor EV,Pay-Per-KM,2.72,,Suspended
CUST-1813,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-1814,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-1815,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-1816,Delhi,Tata Punch EV,Pay-Per-KM,3.81,,Active
CUST-1817,Bengaluru,Tata Punch EV,Pay-Per-KM,3.15,,Active
CUST-1818,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.6,,Suspended
CUST-1819,Bengaluru,Tata Punch EV,Pay-Per-KM,2.85,,Active
CUST-1820,Delhi,Tata Punch EV,Pay-Per-KM,3.73,,Defaulted
CUST-1821,Delhi,Maruti e Vitara,Pay-Per-KM,3.81,,Suspended
CUST-1822,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-1823,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1824,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-1825,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1826,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-1827,Bengaluru,MG Windsor EV,Pay-Per-KM,3.6,,Defaulted
CUST-1828,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-1829,Bengaluru,MG Windsor EV,Pay-Per-KM,3.71,,Active
CUST-1830,Delhi,Maruti e Vitara,Pay-Per-KM,3.7,,Active
CUST-1831,Delhi,Tata Punch EV,Pay-Per-KM,3.46,,Active
CUST-1832,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-1833,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1834,Bengaluru,MG Windsor EV,Pay-Per-KM,3.99,,Defaulted
CUST-1835,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-1836,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-1837,Bengaluru,Tata Punch EV,Pay-Per-KM,3.12,,Defaulted
CUST-1838,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.96,,Active
CUST-1839,Bengaluru,MG Windsor EV,Pay-Per-KM,4.2,,Active
CUST-1840,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-1841,Bengaluru,Tata Punch EV,Pay-Per-KM,3.44,,Active
CUST-1842,Bengaluru,MG Windsor EV,Pay-Per-KM,2.9,,Active
CUST-1843,Pune,MG Windsor EV,Pay-Per-KM,4.0,,Defaulted
CUST-1844,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-1845,Pune,MG Windsor EV,Pay-Per-KM,3.77,,Active
CUST-1846,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-1847,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-1848,Delhi,Tata Punch EV,Pay-Per-KM,2.96,,Active
CUST-1849,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1850,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.94,,Active
CUST-1851,Pune,Maruti e Vitara,Pay-Per-KM,3.24,,Active
CUST-1852,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-1853,Delhi,MG Windsor EV,Pay-Per-KM,3.03,,Active
CUST-1854,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1855,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-1856,Pune,Maruti e Vitara,Pay-Per-KM,2.87,,Active
CUST-1857,Pune,MG Windsor EV,Pay-Per-KM,3.43,,Active
CUST-1858,Bengaluru,Tata Punch EV,Pay-Per-KM,3.64,,Suspended
CUST-1859,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1860,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-1861,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1862,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1863,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-1864,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1865,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-1866,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1867,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-1868,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1869,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1870,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1871,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-1872,Bengaluru,Tata Punch EV,Pay-Per-KM,3.59,,Active
CUST-1873,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-1874,Pune,Maruti e Vitara,Pay-Per-KM,2.68,,Suspended
CUST-1875,Delhi,MG Windsor EV,Pay-Per-KM,3.99,,Suspended
CUST-1876,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-1877,Bengaluru,MG Windsor EV,Pay-Per-KM,3.72,,Defaulted
CUST-1878,Delhi,MG Windsor EV,Pay-Per-KM,2.69,,Active
CUST-1879,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-1880,Pune,MG Windsor EV,Pay-Per-KM,3.4,,Active
CUST-1881,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-1882,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1883,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-1884,Pune,Tata Punch EV,Pay-Per-KM,4.32,,Active
CUST-1885,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1886,Pune,Maruti e Vitara,Pay-Per-KM,3.92,,Active
CUST-1887,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1888,Bengaluru,MG Windsor EV,Pay-Per-KM,4.41,,Active
CUST-1889,Bengaluru,MG Windsor EV,Pay-Per-KM,3.77,,Active
CUST-1890,Pune,MG Windsor EV,Pay-Per-KM,4.25,,Defaulted
CUST-1891,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1892,Bengaluru,Tata Punch EV,Pay-Per-KM,3.77,,Active
CUST-1893,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-1894,Pune,MG Windsor EV,Pay-Per-KM,4.09,,Defaulted
CUST-1895,Delhi,MG Windsor EV,Pay-Per-KM,4.08,,Active
CUST-1896,Pune,MG Windsor EV,Pay-Per-KM,3.24,,Active
CUST-1897,Bengaluru,Tata Punch EV,Pay-Per-KM,4.02,,Defaulted
CUST-1898,Bengaluru,MG Windsor EV,Pay-Per-KM,3.65,,Suspended
CUST-1899,Delhi,Tata Punch EV,Pay-Per-KM,3.57,,Active
CUST-1900,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1901,Pune,MG Windsor EV,Pay-Per-KM,3.27,,Active
CUST-1902,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1903,Pune,Tata Punch EV,Pay-Per-KM,2.68,,Active
CUST-1904,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-1905,Delhi,MG Windsor EV,Pay-Per-KM,4.23,,Suspended
CUST-1906,Delhi,Tata Punch EV,Pay-Per-KM,2.65,,Active
CUST-1907,Pune,Maruti e Vitara,Pay-Per-KM,2.75,,Suspended
CUST-1908,Pune,MG Windsor EV,Pay-Per-KM,3.7,,Active
CUST-1909,Delhi,MG Windsor EV,Pay-Per-KM,4.03,,Active
CUST-1910,Bengaluru,MG Windsor EV,Pay-Per-KM,3.78,,Active
CUST-1911,Bengaluru,Tata Punch EV,Pay-Per-KM,4.04,,Suspended
CUST-1912,Delhi,MG Windsor EV,Pay-Per-KM,3.74,,Suspended
CUST-1913,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1914,Pune,Maruti e Vitara,Pay-Per-KM,4.27,,Active
CUST-1915,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.08,,Active
CUST-1916,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1917,Pune,MG Windsor EV,Pay-Per-KM,3.21,,Suspended
CUST-1918,Pune,Maruti e Vitara,Pay-Per-KM,2.85,,Active
CUST-1919,Pune,Tata Punch EV,Pay-Per-KM,2.74,,Active
CUST-1920,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-1921,Bengaluru,Tata Punch EV,Pay-Per-KM,4.19,,Active
CUST-1922,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-1923,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-1924,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1925,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1926,Bengaluru,Tata Punch EV,Pay-Per-KM,2.7,,Active
CUST-1927,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-1928,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1929,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-1930,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-1931,Bengaluru,MG Windsor EV,Pay-Per-KM,4.34,,Active
CUST-1932,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-1933,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-1934,Bengaluru,Tata Punch EV,Pay-Per-KM,3.01,,Active
CUST-1935,Delhi,Maruti e Vitara,Pay-Per-KM,3.1,,Active
CUST-1936,Pune,Maruti e Vitara,Pay-Per-KM,4.1,,Defaulted
CUST-1937,Delhi,Tata Punch EV,Pay-Per-KM,2.71,,Active
CUST-1938,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-1939,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-1940,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-1941,Pune,Tata Punch EV,Pay-Per-KM,3.22,,Active
CUST-1942,Delhi,Maruti e Vitara,Pay-Per-KM,3.44,,Active
CUST-1943,Delhi,Maruti e Vitara,Pay-Per-KM,3.79,,Defaulted
CUST-1944,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-1945,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-1946,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1947,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1948,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1949,Delhi,Maruti e Vitara,Pay-Per-KM,3.19,,Active
CUST-1950,Pune,Maruti e Vitara,Pay-Per-KM,2.66,,Active
CUST-1951,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-1952,Delhi,Maruti e Vitara,Pay-Per-KM,2.72,,Suspended
CUST-1953,Bengaluru,MG Windsor EV,Pay-Per-KM,2.87,,Active
CUST-1954,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-1955,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-1956,Pune,Maruti e Vitara,Pay-Per-KM,3.92,,Active
CUST-1957,Pune,MG Windsor EV,Pay-Per-KM,3.4,,Suspended
CUST-1958,Bengaluru,Tata Punch EV,Pay-Per-KM,2.68,,Suspended
CUST-1959,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-1960,Pune,MG Windsor EV,Pay-Per-KM,2.97,,Active
CUST-1961,Delhi,MG Windsor EV,Pay-Per-KM,4.02,,Active
CUST-1962,Bengaluru,Tata Punch EV,Pay-Per-KM,2.84,,Active
CUST-1963,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1964,Delhi,Maruti e Vitara,Pay-Per-KM,3.13,,Active
CUST-1965,Delhi,Maruti e Vitara,Pay-Per-KM,3.63,,Active
CUST-1966,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-1967,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-1968,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-1969,Pune,Tata Punch EV,Pay-Per-KM,3.38,,Active
CUST-1970,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-1971,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.63,,Active
CUST-1972,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1973,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-1974,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1975,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-1976,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-1977,Delhi,Maruti e Vitara,Pay-Per-KM,3.29,,Active
CUST-1978,Pune,Maruti e Vitara,Pay-Per-KM,2.69,,Suspended
CUST-1979,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-1980,Bengaluru,MG Windsor EV,Pay-Per-KM,3.99,,Defaulted
CUST-1981,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.11,,Active
CUST-1982,Bengaluru,Tata Punch EV,Pay-Per-KM,4.49,,Active
CUST-1983,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-1984,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1985,Delhi,Maruti e Vitara,Pay-Per-KM,4.43,,Suspended
CUST-1986,Delhi,MG Windsor EV,Pay-Per-KM,2.95,,Active
CUST-1987,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-1988,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.28,,Active
CUST-1989,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1990,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-1991,Delhi,Maruti e Vitara,Pay-Per-KM,3.07,,Active
CUST-1992,Pune,MG Windsor EV,Pay-Per-KM,2.71,,Active
CUST-1993,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-1994,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1995,Pune,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-1996,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-1997,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.0,,Active
CUST-1998,Pune,MG Windsor EV,Pay-Per-KM,3.65,,Active
CUST-1999,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Suspended
CUST-2000,Pune,Tata Punch EV,Pay-Per-KM,3.21,,Suspended
CUST-2001,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-2002,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2003,Bengaluru,MG Windsor EV,Pay-Per-KM,3.4,,Defaulted
CUST-2004,Bengaluru,MG Windsor EV,Pay-Per-KM,4.32,,Suspended
CUST-2005,Delhi,Maruti e Vitara,Pay-Per-KM,2.86,,Defaulted
CUST-2006,Bengaluru,Tata Punch EV,Pay-Per-KM,2.7,,Defaulted
CUST-2007,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2008,Pune,Tata Punch EV,Pay-Per-KM,4.35,,Defaulted
CUST-2009,Pune,Tata Punch EV,Pay-Per-KM,3.89,,Suspended
CUST-2010,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-2011,Bengaluru,MG Windsor EV,Pay-Per-KM,4.12,,Defaulted
CUST-2012,Pune,Tata Punch EV,Pay-Per-KM,3.04,,Active
CUST-2013,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2014,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2015,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2016,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2017,Delhi,Tata Punch EV,Pay-Per-KM,3.69,,Suspended
CUST-2018,Delhi,Tata Punch EV,Pay-Per-KM,3.4,,Defaulted
CUST-2019,Pune,Tata Punch EV,Pay-Per-KM,3.88,,Active
CUST-2020,Delhi,Maruti e Vitara,Pay-Per-KM,3.36,,Active
CUST-2021,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.47,,Active
CUST-2022,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2023,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2024,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.33,,Defaulted
CUST-2025,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-2026,Delhi,MG Windsor EV,Pay-Per-KM,2.98,,Defaulted
CUST-2027,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-2028,Pune,Tata Punch EV,Pay-Per-KM,3.71,,Active
CUST-2029,Delhi,MG Windsor EV,Pay-Per-KM,3.36,,Active
CUST-2030,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.76,,Suspended
CUST-2031,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-2032,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-2033,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2034,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.89,,Active
CUST-2035,Delhi,Tata Punch EV,Pay-Per-KM,4.44,,Active
CUST-2036,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-2037,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2038,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2039,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-2040,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2041,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-2042,Bengaluru,Tata Punch EV,Pay-Per-KM,4.38,,Active
CUST-2043,Pune,Maruti e Vitara,Pay-Per-KM,3.51,,Active
